len_in_sec,sr,num_hops,SIG_RAW,BAK_RAW,OVR_RAW,SIG,BAK,OVR,file_path
3.221,16000,3,3.9520514,3.914769,3.4984396,3.5180895191132393,3.885151436632811,3.119997380244507,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_392.wav
2.6083125,16000,1,4.0392084,3.5410228,3.42589,3.5664361132116493,3.651034219753824,3.0733447770667666,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_298.wav
1.870125,16000,5,3.86222,3.7796998,3.412932,3.4673341202747223,3.8043145598075667,3.064563741684259,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_351.wav
2.1906875,16000,8,3.881212,2.8693025,2.881946,3.478399100900032,3.136693382766347,2.69861578022751,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_231.wav
2.7268125,16000,1,3.9274004,2.6955135,2.770698,3.5047335771339183,2.9847751012508272,2.6172093521493287,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_151.wav
2.65,16000,1,3.67443,2.1574175,2.377313,3.357380129707808,2.462727782525532,2.315429547286434,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_145.wav
1.754125,16000,5,3.8552704,2.6242745,2.7609255,3.463606223771881,2.919789266013964,2.6097644083055522,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_067.wav
2.5888125,16000,1,4.0192275,3.268333,3.1926138,3.555563497160985,3.45672229989617,2.9176007732256175,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_065.wav
1.9315,16000,6,4.0572076,2.0997577,2.4870322,3.576138899423052,2.4019264438997006,2.40156530685174,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_153.wav
2.2435,16000,8,1.3696849,1.1080195,1.1319182,1.5192329337369508,1.2251825553163356,1.221877920467622,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_386.wav
3.441125,16000,4,4.033344,3.102548,3.174232,3.5629444234876786,3.328623894736677,2.9047767243463056,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_179.wav
2.06,16000,7,3.3454003,3.1013544,2.7148979,3.149504897267227,3.328017057640293,2.575658943992625,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_098.wav
1.95175,16000,6,3.0792675,1.9057933,2.051645,2.952767166339416,2.189098562346941,2.046345081124225,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_190.wav
1.757875,16000,5,1.1046706,1.0584508,1.0211347,1.250458160107272,1.1594895850279245,1.1144735778954822,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_267.wav
1.9129375,16000,6,3.755676,2.514516,2.7023122,3.404999431927021,2.8141260655525184,2.564840401317739,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_186.wav
2.4139375,16000,1,3.861862,3.3123784,3.1504445,3.4675894545645027,3.4894339842331696,2.888660997637035,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_353.wav
2.4321875,16000,1,4.1529365,3.0067432,3.2043295,3.627044331087475,3.2519176843190594,2.9255982206302367,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_111.wav
2.1343125,16000,8,4.152972,3.4670565,3.43689,3.627026661749565,3.6000273946636527,3.080456842858236,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_184.wav
1.75975,16000,5,3.8461194,2.4973996,2.6191146,3.4583781706413186,2.8013662235862298,2.503321867240893,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_384.wav
1.8426875,16000,5,3.047662,2.061068,2.1881146,2.9338689469564003,2.3561261489192273,2.15912908173449,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_390.wav
2.4386875,16000,1,3.7506664,2.8151214,2.8291135,3.4029187411061326,3.090457795320534,2.6602361347981796,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_313.wav
3.7060625,16000,5,3.7436385,3.3817182,3.1986096,3.3978818835027793,3.5396873516750254,2.921360506325629,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_071.wav
2.2903125,16000,1,4.1899543,2.9220464,3.1289601,3.6463033640179354,3.181744881702385,2.8738242665733242,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_031.wav
2.1233125,16000,7,4.293283,3.1063895,3.3109605,3.6988201875989404,3.3317693533174264,2.997451540798331,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_273.wav
3.2945625,16000,4,4.025969,2.9131258,2.995,3.5590071919035786,3.1729270690284523,2.7791548372413044,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_347.wav
3.246125,16000,3,3.7996604,3.8332672,3.3462918,3.43144643173572,3.8374981008557865,3.020927651261486,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_227.wav
2.3133125,16000,1,4.107054,4.1281233,3.7734923,3.602854068164947,4.002923045738542,3.291755197391743,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_226.wav
3.1325625,16000,3,3.9483538,3.073095,3.0638435,3.516187110219302,3.305558366655877,2.828442077004363,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_307.wav
5.5204375,16000,2,4.170348,3.9337978,3.7747939,3.6361016037098595,3.8962267836396083,3.2925402752121427,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_024.wav
4.09,16000,7,3.9534304,2.2442708,2.5501344,3.519201529341191,2.551884869237078,2.4504350711686036,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_409.wav
3.7281875,16000,5,4.1705613,3.4367595,3.4701092,3.635989458079237,3.5784092758003565,3.101771170466956,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_059.wav
6.7355625,16000,4,4.2000904,3.5200613,3.5148015,3.6510570126956283,3.6359673156033168,3.1303578869650974,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_019.wav
1.7641875,16000,5,3.843759,3.3820796,3.2034621,3.457174180959737,3.538464588012947,2.924857051706918,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_139.wav
1.96675,16000,6,3.615635,3.3684647,3.0069714,3.3212615063913646,3.529481084465635,2.7882676176684895,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_105.wav
2.3895,16000,1,1.6502116,1.190877,1.23669,1.7912128945091172,1.3335291053882241,1.3220257291183193,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_070.wav
1.7154375,16000,4,4.1903887,3.2143314,3.3120823,3.646320811990676,3.4157559808290303,2.9981434437540564,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_312.wav
1.66625,16000,4,3.8786871,3.4206653,3.2814932,3.476269421280916,3.564950995745513,2.9764397182055795,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_306.wav
1.5954375,16000,3,1.5408006,1.2736206,1.165686,1.6842794828551255,1.4393121949211363,1.2540187142962747,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_110.wav
2.280125,16000,1,4.007338,2.9015267,3.0304527,3.5490620265381017,3.1644596371095464,2.8049970077521276,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_144.wav
1.8756875,16000,6,4.144029,3.6179514,3.5216753,3.622281582413312,3.7021577230563207,3.135067662220006,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_025.wav
2.5405,16000,1,4.4839783,3.227916,3.4970539,3.7910999767853077,3.4262559453474752,3.1193905703208102,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_266.wav
3.8489375,16000,6,4.1435375,2.8611262,3.0736046,3.6220471712210007,3.1286103802287393,2.8348368615138297,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_030.wav
2.41775,16000,1,4.1431856,2.880129,3.0386474,3.6219330259810625,3.146316812633799,2.8107727216116105,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_193.wav
1.841125,16000,5,4.084494,3.5236535,3.383735,3.5907451218681246,3.639055718965332,3.0456732941086053,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_352.wav
1.963625,16000,6,3.8178895,3.9359705,3.3694518,3.442225591218141,3.8969934833737128,3.0362272501316316,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_138.wav
3.0069375,16000,3,4.0717235,2.6089437,2.8648546,3.583962038517919,2.905622708095674,2.6862156458574518,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_385.wav
1.374625,16000,1,4.019863,2.459502,2.7197852,3.5559104046476824,2.7651899905397643,2.5793320680895753,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_187.wav
4.28,16000,8,4.053198,2.5103507,2.8151603,3.5739930421524475,2.813736358994698,2.649997931863313,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_232.wav
1.9528125,16000,6,4.0656314,3.3920116,3.3760931,3.580522224564904,3.5468794996093123,3.0406104713961883,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_346.wav
1.928375,16000,6,4.1904655,3.3614738,3.3679295,3.6464883153846395,3.5251365906579717,3.0352487493129043,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_058.wav
1.8220625,16000,5,3.638926,3.914721,3.3025444,3.3357739052393818,3.8845767575809917,2.9917274079880833,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_391.wav
2.11425,16000,7,3.9129326,4.2930245,3.614761,3.4964453276419905,4.085204110999414,3.19400024445861,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_104.wav
2.34075,16000,1,3.7079709,1.7939153,2.1635938,3.3775355261533875,2.0669146838470924,2.1426987367331867,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_154.wav
2.306875,16000,1,3.2215602,3.9089606,2.944623,3.06674465863044,3.8821816427307976,2.7439571192995036,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_276.wav
2.93,16000,2,4.3067045,2.6363802,2.952233,3.7055355895992137,2.930971749363512,2.7494056290695297,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_289.wav
3.017625,16000,3,4.0806828,3.3284502,3.3222246,3.5887772194198866,3.499807639863961,3.004870586287949,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_299.wav
2.061875,16000,7,3.7562368,3.0700448,2.9828527,3.406110817429391,3.3027219450266103,2.7711714144646833,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_064.wav
2.6228125,16000,1,3.815155,1.9878196,2.3310494,3.4406779076510885,2.282384678903904,2.2785629595268304,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_342.wav
1.5865,16000,3,3.3562057,2.8990183,2.6179464,3.1567007946926178,3.1621503005275056,2.5024796556079565,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_140.wav
2.962625,16000,2,4.207298,2.7359617,3.0146022,3.655163225723694,3.020443137725718,2.7937940650235493,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_356.wav
2.648625,16000,1,4.1595182,3.1508121,3.2208521,3.6304854163980536,3.3669418672080376,2.9368454948315463,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_128.wav
2.1053125,16000,7,4.0501523,3.9069831,3.5626976,3.5713068616357595,3.8807748986113952,3.160758740291065,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_150.wav
1.965875,16000,6,3.9241436,2.6040802,2.8685257,3.5026751747327736,2.901377116786137,2.6889488030631234,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_272.wav
3.4579375,16000,4,4.3284445,2.6282287,3.028935,3.7162244431276554,2.923189936366943,2.803607731021523,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_262.wav
1.464625,16000,2,3.7411292,3.0242357,2.9668055,3.3972748028712685,3.265716326929435,2.759769189745006,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_100.wav
2.0085625,16000,7,3.5926976,1.9714767,2.2003162,3.3071598707434835,2.264382018209561,2.172625578462875,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_178.wav
1.567875,16000,3,3.9448178,3.4972553,3.2790892,3.5138509582240762,3.6211099075392332,2.9760560946774697,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_236.wav
1.4720625,16000,2,3.9823337,2.5597425,2.725896,3.5353047105133237,2.8602352155407895,2.583804261752925,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_034.wav
3.782125,16000,6,4.2267494,2.7869394,3.0514205,3.664948372090622,3.0650974998572225,2.8193750016480763,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_197.wav
2.3049375,16000,1,3.499522,2.4357083,2.4699476,3.24921307392093,2.742238392893127,2.388377996106729,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_302.wav
1.6825,16000,4,3.8968086,3.1625693,3.1363966,3.487066443947548,3.3755276469481195,2.8787148767691533,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_048.wav
1.7108125,16000,4,1.3033595,1.1976397,1.080115,1.4501010709086095,1.3415980124648188,1.1715426055835936,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_074.wav
2.154,16000,8,3.6985965,4.003541,3.3926957,3.371793941119914,3.9357283972703563,3.0515221860693034,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_183.wav
1.64,16000,4,3.958876,3.6808965,3.4422998,3.5221525831814384,3.7427362106474815,3.0839315443963065,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_060.wav
1.6243125,16000,3,1.6049423,1.2305219,1.19056,1.746512086788254,1.3843376760793646,1.2779871530736209,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_114.wav
2.5131875,16000,1,3.8436608,2.4215991,2.6400232,3.4571459225130616,2.7285581912873234,2.519286859438303,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_223.wav
2.5416875,16000,1,2.4036682,1.295166,1.391724,2.4545741454531664,1.467208969038596,1.4673884634978744,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_129.wav
2.8215625,16000,2,3.968059,3.834884,3.5056324,3.527348503372747,3.838245353143992,3.124792006237544,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_237.wav
2.0355,16000,7,4.1021075,3.1539311,3.1935735,3.6000788888468755,3.3690310088230513,2.9180796195142933,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_381.wav
3.1585,16000,3,4.2270226,2.4969993,2.8775187,3.6653342148968626,2.8010111133630367,2.6955254834027405,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_035.wav
3.6166875,16000,5,4.344447,3.5250125,3.6712658,3.7240874138953663,3.6396036404568157,3.2290638810719563,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_020.wav
1.8355625,16000,5,3.4256756,3.9725919,3.1327815,3.201872169307184,3.918236586427483,2.8763367440298575,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_316.wav
1.7500625,16000,5,3.8518605,3.8416703,3.4349105,3.4616224854633777,3.8421142916070883,3.0791057538909294,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_317.wav
2.8225,16000,2,4.2762346,3.507216,3.5721846,3.6898764678055236,3.62797478140763,3.167001941918902,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_380.wav
3.1489375,16000,3,3.8276575,2.4660378,2.6060097,3.4477133309333836,2.771191932669613,2.4932040343028636,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_049.wav
3.186125,16000,3,3.9607925,3.113046,3.124781,3.5233691111811702,3.336974148286577,2.870919370629343,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_394.wav
2.6209375,16000,1,4.223941,3.9567516,3.7641602,3.6637827025738448,3.9095890968107634,3.286105068371041,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_277.wav
4.157625,16000,7,4.1286974,2.797713,3.0709953,3.614100174497959,3.0746871146565176,2.833304224897886,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_009.wav
8.5095,16000,8,4.1781106,3.0761604,3.2849815,3.640052786951338,3.307427862674185,2.9799616640377176,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_021.wav
2.5508125,16000,1,3.4359982,1.6021936,1.838529,3.2086566650935238,1.8441353808550949,1.8681263588199886,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_155.wav
1.979125,16000,6,3.8488972,4.2399025,3.5732353,3.459819390745109,4.058969839040614,3.1675747696719916,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_075.wav
2.0079375,16000,7,2.1837146,1.3456869,1.477185,2.2438724682006526,1.525163897704664,1.541488791319609,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_303.wav
2.5120625,16000,1,2.6268418,1.4782089,1.6825272,2.6327590030102934,1.694912114773081,1.73127844581644,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_182.wav
2.22075,16000,8,3.4359543,3.9966176,3.161533,3.2071770017698875,3.92971401870397,2.8947005909689354,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_115.wav
4.30475,16000,8,4.053984,2.9932942,3.116963,3.573641256027287,3.2404573985111176,2.8652340044899938,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_101.wav
2.067875,16000,7,2.1023033,1.2262466,1.44214,2.198846231835107,1.3787765481625127,1.513747690259048,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_061.wav
3.3879375,16000,4,4.2207384,3.2196658,3.347285,3.662001306064086,3.4197478595336745,3.0213406135877823,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_169.wav
2.2158125,16000,8,3.816694,2.6577175,2.7879274,3.4414644851769034,2.950023395825036,2.6297702579395206,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_357.wav
2.6740625,16000,1,3.995165,2.9958491,3.0802867,3.5423809452368675,3.242997622091042,2.839980223443461,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_261.wav
2.83,16000,2,4.06108,2.5217857,2.833642,3.578216912648175,2.824525114946982,2.663528609718541,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_288.wav
3.881125,16000,6,3.9127772,2.0225198,2.3864682,3.4963406722828285,2.319450614458186,2.3224579576568685,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_343.wav
1.7359375,16000,4,3.7111602,3.2939906,3.018725,3.379326391586142,3.474348706105012,2.796492084708492,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_141.wav
2.6,16000,1,3.9445264,2.9884143,3.0093405,3.514320963331003,3.2368920242214387,2.7900750040966202,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_341.wav
3.2495625,16000,3,4.1797924,2.8354454,3.0990312,3.6410382545350664,3.107774050769469,2.8530055527933134,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_180.wav
1.602875,16000,3,3.9164646,2.8921435,3.0138905,3.49858245738605,3.1564862851383393,2.793273832914629,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_249.wav
3.107,16000,3,3.9796932,2.3065212,2.6649876,3.533851672697088,2.6143472818452103,2.5379676484017026,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_275.wav
3.431,16000,4,4.0468426,3.0977483,3.154356,3.570533175265701,3.3248259922760797,2.8912490660154306,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_194.wav
2.0496875,16000,7,1.1281898,1.076534,1.0610994,1.275048035016879,1.1835745656967411,1.153396775074622,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_263.wav
3.107625,16000,3,4.254563,2.7602699,3.062524,3.6793207278505395,3.0423482505288426,2.827512351584169,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_355.wav
1.774,16000,5,4.1839266,2.6344368,2.9228294,3.643148407609813,2.9293435116291544,2.7282751419966154,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_143.wav
9.768875,16000,1,4.112711,2.3349173,2.7065191,3.6058555403261443,2.6433612131784554,2.5694049815858095,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_023.wav
3.301,16000,4,4.105526,2.5194623,2.834693,3.602035350448438,2.822018276384041,2.6641767377685417,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_088.wav
1.8471875,16000,5,4.07667,3.207199,3.24351,3.586561601223795,3.4102419703530957,2.952139874007931,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_396.wav
2.23,16000,8,3.9223557,2.899926,2.946836,3.5018442219424597,3.1628437535016114,2.745480762630927,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_196.wav
1.436875,16000,2,3.563432,2.3265016,2.403666,3.2886121384282867,2.634982395255814,2.336052966861348,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_209.wav
3.2589375,16000,4,3.4863636,2.3379233,2.4234934,3.238598397110903,2.646088860920052,2.3516459523627877,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_369.wav
2.60575,16000,1,4.1430516,3.740594,3.5610323,3.6218626777449505,3.7808338527387484,3.160202067396155,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_301.wav
3.317375,16000,4,4.281187,3.195469,3.307118,3.6926639703626005,3.400889000297621,2.9946343599347696,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_221.wav
1.898125,16000,6,3.9340403,3.4859345,3.2787292,3.5082119259813567,3.6132081922318005,2.9758443412624693,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_382.wav
1.574,16000,3,3.8784797,2.5876377,2.7978354,3.476814623532246,2.8859993197702916,2.6370790664817267,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_329.wav
1.349125,16000,1,3.8710337,2.7369447,2.8324742,3.472830973835796,3.021809175339201,2.662697498562312,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_208.wav
2.843375,16000,2,1.5984416,1.2605237,1.1843002,1.7418637320836199,1.4230094679709357,1.2721645014316425,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_036.wav
5.794,16000,2,4.206669,3.1799104,3.3296146,3.654920097773858,3.389498144325837,3.0099514159168166,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_022.wav
1.4516875,16000,2,3.6325839,3.2123246,2.9461427,3.3319259699619517,3.4129861583389065,2.744616158133871,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_328.wav
2.5924375,16000,1,2.9214454,1.5821415,1.8080949,2.855165394464042,1.8202758714915748,1.8416875046403596,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_102.wav
1.6681875,16000,4,3.6435816,1.7380159,2.058073,3.338672797791358,2.0029491433232103,2.0549416925587165,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_315.wav
2.0545,16000,7,3.9335754,3.4587877,3.336622,3.5080132155277615,3.593802756968554,3.014384805418572,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_063.wav
